granule_id,us_url,time_start,time_end,product,location,split,granuleSize
S5P_RPRO_L2__NO2____20210710T205752_20210710T223922_19387_03_020400_20221104T104507.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/192/S5P_RPRO_L2__NO2____20210711T203848_20210711T222018_19401_03_020400_20221104T110656.nc,2021-07-10T21:19:26Z,2021-07-10T22:17:50Z,tropomi,la,train,603675815
S5P_RPRO_L2__NO2____20210710T191622_20210710T205752_19386_03_020400_20221104T104506.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/192/S5P_RPRO_L2__NO2____20210711T185718_20210711T203848_19400_03_020400_20221104T110655.nc,2021-07-10T19:37:56Z,2021-07-10T20:36:20Z,tropomi,la,train,609219479
S5P_RPRO_L2__NO2____20210709T193526_20210709T211656_19372_03_020400_20221104T102318.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/191/S5P_RPRO_L2__NO2____20210710T205752_20210710T223922_19387_03_020400_20221104T104507.nc,2021-07-09T19:57:01Z,2021-07-09T20:55:24Z,tropomi,la,train,607306398
S5P_RPRO_L2__NO2____20210708T195430_20210708T213600_19358_03_020400_20221104T100128.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/191/S5P_RPRO_L2__NO2____20210710T191622_20210710T205752_19386_03_020400_20221104T104506.nc,2021-07-08T20:16:04Z,2021-07-08T21:14:28Z,tropomi,la,train,604903249
S5P_RPRO_L2__NO2____20210707T201333_20210707T215503_19344_03_020400_20221104T093805.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/190/S5P_RPRO_L2__NO2____20210709T193526_20210709T211656_19372_03_020400_20221104T102318.nc,2021-07-07T20:35:08Z,2021-07-07T21:33:32Z,tropomi,la,train,603362533
S5P_RPRO_L2__NO2____20210706T203237_20210706T221407_19330_03_020400_20221104T091713.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/189/S5P_RPRO_L2__NO2____20210708T195430_20210708T213600_19358_03_020400_20221104T100128.nc,2021-07-06T20:54:12Z,2021-07-06T21:52:35Z,tropomi,la,train,605705249
S5P_RPRO_L2__NO2____20210705T205140_20210705T223310_19316_03_020400_20221104T085520.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/188/S5P_RPRO_L2__NO2____20210707T201333_20210707T215503_19344_03_020400_20221104T093805.nc,2021-07-05T21:13:15Z,2021-07-05T22:11:38Z,tropomi,la,train,601915992
S5P_RPRO_L2__NO2____20210705T191011_20210705T205140_19315_03_020400_20221104T085507.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/187/S5P_RPRO_L2__NO2____20210706T203237_20210706T221407_19330_03_020400_20221104T091713.nc,2021-07-05T19:31:44Z,2021-07-05T20:30:09Z,tropomi,la,train,610400453
S5P_RPRO_L2__NO2____20210704T192914_20210704T211044_19301_03_020400_20221108T020506.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/186/S5P_RPRO_L2__NO2____20210705T205140_20210705T223310_19316_03_020400_20221104T085520.nc,2021-07-04T19:50:48Z,2021-07-04T20:49:12Z,tropomi,la,train,607025409
S5P_RPRO_L2__NO2____20210703T194817_20210703T212947_19287_03_020400_20221108T015726.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/186/S5P_RPRO_L2__NO2____20210705T191011_20210705T205140_19315_03_020400_20221104T085507.nc,2021-07-03T20:09:52Z,2021-07-03T21:08:15Z,tropomi,la,train,605609595
S5P_RPRO_L2__NO2____20210702T200720_20210702T214850_19273_03_020400_20221108T014131.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/185/S5P_RPRO_L2__NO2____20210704T192914_20210704T211044_19301_03_020400_20221108T020506.nc,2021-07-02T20:28:54Z,2021-07-02T21:21:11Z,tropomi,la,train,575141821
S5P_RPRO_L2__NO2____20210701T202623_20210701T220753_19259_03_020400_20221107T001809.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/184/S5P_RPRO_L2__NO2____20210703T194817_20210703T212947_19287_03_020400_20221108T015726.nc,2021-07-01T20:47:57Z,2021-07-01T21:46:21Z,tropomi,la,train,603542019
S5P_RPRO_L2__NO2____20210630T204526_20210630T222656_19245_03_020400_20221108T013310.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/183/S5P_RPRO_L2__NO2____20210702T200720_20210702T214850_19273_03_020400_20221108T014131.nc,2021-06-30T21:07:01Z,2021-06-30T22:05:24Z,tropomi,la,train,602005992
S5P_RPRO_L2__NO2____20210630T190356_20210630T204526_19244_03_020400_20221108T013308.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/182/S5P_RPRO_L2__NO2____20210701T202623_20210701T220753_19259_03_020400_20221107T001809.nc,2021-06-30T19:25:30Z,2021-06-30T20:23:54Z,tropomi,la,train,608602386
S5P_RPRO_L2__NO2____20210629T210429_20210629T224559_19231_03_020400_20221108T013248.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/181/S5P_RPRO_L2__NO2____20210630T204526_20210630T222656_19245_03_020400_20221108T013310.nc,2021-06-29T21:26:03Z,2021-06-29T22:24:27Z,tropomi,la,train,600826866
S5P_RPRO_L2__NO2____20210629T192259_20210629T210429_19230_03_020400_20221108T094616.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/181/S5P_RPRO_L2__NO2____20210630T190356_20210630T204526_19244_03_020400_20221108T013308.nc,2021-06-29T19:44:33Z,2021-06-29T20:42:57Z,tropomi,la,train,607853035
S5P_RPRO_L2__NO2____20210628T194202_20210628T212331_19216_03_020400_20221108T013226.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/180/S5P_RPRO_L2__NO2____20210629T210429_20210629T224559_19231_03_020400_20221108T013248.nc,2021-06-28T20:03:35Z,2021-06-28T21:02:00Z,tropomi,la,train,605460473
S5P_RPRO_L2__NO2____20210627T200104_20210627T214234_19202_03_020400_20221108T010121.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/180/S5P_RPRO_L2__NO2____20210629T192259_20210629T210429_19230_03_020400_20221108T094616.nc,2021-06-27T20:22:39Z,2021-06-27T21:21:02Z,tropomi,la,train,605006354
S5P_RPRO_L2__NO2____20210626T202007_20210626T220136_19188_03_020400_20221106T234527.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/179/S5P_RPRO_L2__NO2____20210628T194202_20210628T212331_19216_03_020400_20221108T013226.nc,2021-06-26T20:41:40Z,2021-06-26T21:40:05Z,tropomi,la,train,604285249
S5P_RPRO_L2__NO2____20210625T203909_20210625T222039_19174_03_020400_20221108T010057.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/178/S5P_RPRO_L2__NO2____20210627T200104_20210627T214234_19202_03_020400_20221108T010121.nc,2021-06-25T21:00:44Z,2021-06-25T21:59:07Z,tropomi,la,train,602242536
S5P_RPRO_L2__NO2____20210625T185739_20210625T203909_19173_03_020400_20221106T233723.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/177/S5P_RPRO_L2__NO2____20210626T202007_20210626T220136_19188_03_020400_20221106T234527.nc,2021-06-25T19:19:13Z,2021-06-25T20:17:37Z,tropomi,la,train,610301154
S5P_RPRO_L2__NO2____20210624T205811_20210624T223941_19160_03_020400_20221106T233701.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/176/S5P_RPRO_L2__NO2____20210625T203909_20210625T222039_19174_03_020400_20221108T010057.nc,2021-06-24T21:19:45Z,2021-06-24T22:18:10Z,tropomi,la,train,600482166
S5P_RPRO_L2__NO2____20210624T191641_20210624T205811_19159_03_020400_20221108T010051.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/176/S5P_RPRO_L2__NO2____20210625T185739_20210625T203909_19173_03_020400_20221106T233723.nc,2021-06-24T19:38:15Z,2021-06-24T20:36:39Z,tropomi,la,train,609497425
S5P_RPRO_L2__NO2____20210623T193543_20210623T211713_19145_03_020400_20221108T010038.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/175/S5P_RPRO_L2__NO2____20210624T205811_20210624T223941_19160_03_020400_20221106T233701.nc,2021-06-23T19:57:18Z,2021-06-23T20:55:41Z,tropomi,la,train,607916723
S5P_RPRO_L2__NO2____20210622T195446_20210622T213616_19131_03_020400_20221106T232807.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/175/S5P_RPRO_L2__NO2____20210624T191641_20210624T205811_19159_03_020400_20221108T010051.nc,2021-06-22T20:16:21Z,2021-06-22T21:14:44Z,tropomi,la,train,605297361
S5P_RPRO_L2__NO2____20210620T203252_20210620T221421_19103_03_020400_20221106T231201.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/174/S5P_RPRO_L2__NO2____20210623T193543_20210623T211713_19145_03_020400_20221108T010038.nc,2021-06-20T20:54:25Z,2021-06-20T21:52:50Z,tropomi,la,train,602411336
S5P_RPRO_L2__NO2____20210619T205154_20210619T223324_19089_03_020400_20221106T230353.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/173/S5P_RPRO_L2__NO2____20210622T195446_20210622T213616_19131_03_020400_20221106T232807.nc,2021-06-19T21:13:28Z,2021-06-19T22:11:52Z,tropomi,la,train,601631548
S5P_RPRO_L2__NO2____20210619T191024_20210619T205154_19088_03_020400_20221106T230351.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/171/S5P_RPRO_L2__NO2____20210620T203252_20210620T221421_19103_03_020400_20221106T231201.nc,2021-06-19T19:31:58Z,2021-06-19T20:30:22Z,tropomi,la,train,608277621
S5P_RPRO_L2__NO2____20210618T192927_20210618T211057_19074_03_020400_20221106T225549.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/170/S5P_RPRO_L2__NO2____20210619T205154_20210619T223324_19089_03_020400_20221106T230353.nc,2021-06-18T19:51:02Z,2021-06-18T20:49:25Z,tropomi,la,train,604102639
S5P_RPRO_L2__NO2____20210617T194829_20210617T212959_19060_03_020400_20221108T002859.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/170/S5P_RPRO_L2__NO2____20210619T191024_20210619T205154_19088_03_020400_20221106T230351.nc,2021-06-17T20:10:03Z,2021-06-17T21:08:27Z,tropomi,la,train,602639337
S5P_RPRO_L2__NO2____20210616T200731_20210616T214901_19046_03_020400_20221108T002844.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/169/S5P_RPRO_L2__NO2____20210618T192927_20210618T211057_19074_03_020400_20221106T225549.nc,2021-06-16T20:29:05Z,2021-06-16T21:27:29Z,tropomi,la,train,602329857
S5P_RPRO_L2__NO2____20210615T202633_20210615T220803_19032_03_020400_20221106T223137.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/168/S5P_RPRO_L2__NO2____20210617T194829_20210617T212959_19060_03_020400_20221108T002859.nc,2021-06-15T20:48:08Z,2021-06-15T21:46:32Z,tropomi,la,train,599300151
S5P_RPRO_L2__NO2____20210614T204535_20210614T222705_19018_03_020400_20221108T002824.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/167/S5P_RPRO_L2__NO2____20210616T200731_20210616T214901_19046_03_020400_20221108T002844.nc,2021-06-14T21:07:10Z,2021-06-14T21:59:26Z,tropomi,la,train,574252358
S5P_RPRO_L2__NO2____20210614T190406_20210614T204535_19017_03_020400_20221108T002823.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/166/S5P_RPRO_L2__NO2____20210615T202633_20210615T220803_19032_03_020400_20221106T223137.nc,2021-06-14T19:25:40Z,2021-06-14T20:24:04Z,tropomi,la,train,605286399
S5P_RPRO_L2__NO2____20210613T210437_20210613T224607_19004_03_020400_20221106T223051.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/165/S5P_RPRO_L2__NO2____20210614T204535_20210614T222705_19018_03_020400_20221108T002824.nc,2021-06-13T21:26:12Z,2021-06-13T22:24:35Z,tropomi,la,train,600774185
S5P_RPRO_L2__NO2____20210613T192307_20210613T210437_19003_03_020400_20221106T223049.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/165/S5P_RPRO_L2__NO2____20210614T190406_20210614T204535_19017_03_020400_20221108T002823.nc,2021-06-13T19:44:42Z,2021-06-13T20:36:58Z,tropomi,la,train,582396314
S5P_RPRO_L2__NO2____20210612T194209_20210612T212339_18989_03_020400_20221106T222256.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/164/S5P_RPRO_L2__NO2____20210613T210437_20210613T224607_19004_03_020400_20221106T223051.nc,2021-06-12T20:03:44Z,2021-06-12T21:02:07Z,tropomi,la,train,603703655
S5P_RPRO_L2__NO2____20210611T200111_20210611T214241_18975_03_020400_20221106T220659.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/164/S5P_RPRO_L2__NO2____20210613T192307_20210613T210437_19003_03_020400_20221106T223049.nc,2021-06-11T20:22:45Z,2021-06-11T21:21:09Z,tropomi,la,train,602845843
S5P_RPRO_L2__NO2____20210610T202012_20210610T220142_18961_03_020400_20221106T215855.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/163/S5P_RPRO_L2__NO2____20210612T194209_20210612T212339_18989_03_020400_20221106T222256.nc,2021-06-10T20:41:46Z,2021-06-10T21:40:10Z,tropomi,la,train,603138358
S5P_RPRO_L2__NO2____20210609T203914_20210609T222044_18947_03_020400_20221106T215059.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/162/S5P_RPRO_L2__NO2____20210611T200111_20210611T214241_18975_03_020400_20221106T220659.nc,2021-06-09T21:00:47Z,2021-06-09T21:59:12Z,tropomi,la,train,600381003
S5P_RPRO_L2__NO2____20210609T185744_20210609T203914_18946_03_020400_20221106T215057.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/161/S5P_RPRO_L2__NO2____20210610T202012_20210610T220142_18961_03_020400_20221106T215855.nc,2021-06-09T19:19:18Z,2021-06-09T20:17:42Z,tropomi,la,train,605702909
S5P_RPRO_L2__NO2____20210608T205815_20210608T223945_18933_03_020400_20221106T214255.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/160/S5P_RPRO_L2__NO2____20210609T203914_20210609T222044_18947_03_020400_20221106T215059.nc,2021-06-08T21:19:50Z,2021-06-08T22:18:13Z,tropomi,la,train,600009541
S5P_RPRO_L2__NO2____20210608T191645_20210608T205815_18932_03_020400_20221106T214254.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/160/S5P_RPRO_L2__NO2____20210609T185744_20210609T203914_18946_03_020400_20221106T215057.nc,2021-06-08T19:38:19Z,2021-06-08T20:36:43Z,tropomi,la,train,605874420
S5P_RPRO_L2__NO2____20210607T193546_20210607T211716_18918_03_020400_20221106T212654.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/159/S5P_RPRO_L2__NO2____20210608T205815_20210608T223945_18933_03_020400_20221106T214255.nc,2021-06-07T19:57:21Z,2021-06-07T20:55:44Z,tropomi,la,train,602990179
S5P_RPRO_L2__NO2____20210606T195447_20210606T213617_18904_03_020400_20221106T212625.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/159/S5P_RPRO_L2__NO2____20210608T191645_20210608T205815_18932_03_020400_20221106T214254.nc,2021-06-06T20:16:21Z,2021-06-06T21:14:45Z,tropomi,la,train,601722287
S5P_RPRO_L2__NO2____20210605T201348_20210605T215518_18890_03_020400_20221106T212557.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/158/S5P_RPRO_L2__NO2____20210607T193546_20210607T211716_18918_03_020400_20221106T212654.nc,2021-06-05T20:35:22Z,2021-06-05T21:33:46Z,tropomi,la,train,600191478
S5P_RPRO_L2__NO2____20210604T203249_20210604T221419_18876_03_020400_20221107T235636.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/157/S5P_RPRO_L2__NO2____20210606T195447_20210606T213617_18904_03_020400_20221106T212625.nc,2021-06-04T20:54:23Z,2021-06-04T21:52:47Z,tropomi,la,train,597378529
S5P_RPRO_L2__NO2____20210603T205149_20210603T223319_18862_03_020400_20221107T235621.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/156/S5P_RPRO_L2__NO2____20210605T201348_20210605T215518_18890_03_020400_20221106T212557.nc,2021-06-03T21:13:24Z,2021-06-03T22:11:47Z,tropomi,la,train,599253991
S5P_RPRO_L2__NO2____20210603T191019_20210603T205149_18861_03_020400_20221107T235620.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/155/S5P_RPRO_L2__NO2____20210604T203249_20210604T221419_18876_03_020400_20221107T235636.nc,2021-06-03T19:31:54Z,2021-06-03T20:30:17Z,tropomi,la,train,604782884
S5P_RPRO_L2__NO2____20210602T192920_20210602T211050_18847_03_020400_20221106T210856.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/154/S5P_RPRO_L2__NO2____20210603T205149_20210603T223319_18862_03_020400_20221107T235621.nc,2021-06-02T19:50:55Z,2021-06-02T20:49:18Z,tropomi,la,train,601948487
S5P_RPRO_L2__NO2____20210601T194820_20210601T212950_18833_03_020400_20221107T235601.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/154/S5P_RPRO_L2__NO2____20210603T191019_20210603T205149_18861_03_020400_20221107T235620.nc,2021-06-01T20:09:54Z,2021-06-01T21:08:18Z,tropomi,la,train,601275009
S5P_RPRO_L2__NO2____20210531T200721_20210531T214851_18819_03_020400_20221108T092234.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/153/S5P_RPRO_L2__NO2____20210602T192920_20210602T211050_18847_03_020400_20221106T210856.nc,2021-05-31T20:28:56Z,2021-05-31T21:27:19Z,tropomi,la,train,598448226
S5P_RPRO_L2__NO2____20210530T202621_20210530T220751_18805_03_020400_20221108T092213.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/152/S5P_RPRO_L2__NO2____20210601T194820_20210601T212950_18833_03_020400_20221107T235601.nc,2021-05-30T20:47:55Z,2021-05-30T21:46:19Z,tropomi,la,train,600018413
S5P_RPRO_L2__NO2____20210529T204521_20210529T222651_18791_03_020400_20221107T234008.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/151/S5P_RPRO_L2__NO2____20210531T200721_20210531T214851_18819_03_020400_20221108T092234.nc,2021-05-29T21:06:55Z,2021-05-29T22:05:19Z,tropomi,la,train,600138908
S5P_RPRO_L2__NO2____20210529T190351_20210529T204521_18790_03_020400_20221107T233227.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/150/S5P_RPRO_L2__NO2____20210530T202621_20210530T220751_18805_03_020400_20221108T092213.nc,2021-05-29T19:25:25Z,2021-05-29T20:23:49Z,tropomi,la,train,601429486
S5P_RPRO_L2__NO2____20210528T210421_20210528T224551_18777_03_020400_20221107T232417.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/149/S5P_RPRO_L2__NO2____20210529T204521_20210529T222651_18791_03_020400_20221107T234008.nc,2021-05-28T21:25:55Z,2021-05-28T22:24:19Z,tropomi,la,train,599909426
S5P_RPRO_L2__NO2____20210527T194151_20210527T212321_18762_03_020400_20221107T232353.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/149/S5P_RPRO_L2__NO2____20210529T190351_20210529T204521_18790_03_020400_20221107T233227.nc,2021-05-27T20:03:25Z,2021-05-27T21:01:49Z,tropomi,la,train,598978517
S5P_RPRO_L2__NO2____20210526T200050_20210526T214220_18748_03_020400_20221106T202748.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/148/S5P_RPRO_L2__NO2____20210528T210421_20210528T224551_18777_03_020400_20221107T232417.nc,2021-05-26T20:22:24Z,2021-05-26T21:14:41Z,tropomi,la,train,572433247
S5P_RPRO_L2__NO2____20210525T201950_20210525T220120_18734_03_020400_20221107T231555.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/147/S5P_RPRO_L2__NO2____20210527T194151_20210527T212321_18762_03_020400_20221107T232353.nc,2021-05-25T20:41:24Z,2021-05-25T21:39:48Z,tropomi,la,train,601804093
S5P_RPRO_L2__NO2____20210524T203849_20210524T222020_18720_03_020400_20221107T230002.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/146/S5P_RPRO_L2__NO2____20210526T200050_20210526T214220_18748_03_020400_20221106T202748.nc,2021-05-24T21:00:23Z,2021-05-24T21:58:47Z,tropomi,la,train,598427372
S5P_RPRO_L2__NO2____20210524T185719_20210524T203849_18719_03_020400_20221107T230000.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/145/S5P_RPRO_L2__NO2____20210525T201950_20210525T220120_18734_03_020400_20221107T231555.nc,2021-05-24T19:18:54Z,2021-05-24T20:17:17Z,tropomi,la,train,603090392
S5P_RPRO_L2__NO2____20210523T205749_20210523T223919_18706_03_020400_20221106T201049.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/144/S5P_RPRO_L2__NO2____20210524T203849_20210524T222020_18720_03_020400_20221107T230002.nc,2021-05-23T21:19:23Z,2021-05-23T22:17:47Z,tropomi,la,train,599358329
S5P_RPRO_L2__NO2____20210523T191619_20210523T205749_18705_03_020400_20221106T201047.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/144/S5P_RPRO_L2__NO2____20210524T185719_20210524T203849_18719_03_020400_20221107T230000.nc,2021-05-23T19:37:53Z,2021-05-23T20:36:17Z,tropomi,la,train,600433689
S5P_RPRO_L2__NO2____20210522T193518_20210522T211648_18691_03_020400_20221106T200247.nc,https://data.gesdisc.earthdata.nasa.gov/data/S5P_TROPOMI_Level2/S5P_L2__NO2____HiR.2/2021/143/S5P_RPRO_L2__NO2____20210523T205749_20210523T223919_18706_03_020400_20221106T201049.nc,2021-05-22T19:56:52Z,2021-05-22T20:55:16Z,tropomi,la,train,599732885
